"id","Keyword","Name","Full_Address","Street_Address","City","Zip","Municipality","State","Country","Timezone","Pricing","Sub_Title","Description","Summary","Phone_1","Phone_Standard_format","Phone_From_WEBSITE","Email_From_WEBSITE","Website","Domain","First_category","Second_category","Claimed_google_my_business","Reviews_count","Average_rating","Price","Business_Status","Hours","Saturday","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Latitude","Longitude","Coordinates","Plus_Code","Place_ID","Menu_Link","GMB_URL","CID","Google_Knowledge_URL","Kgmid","Reserve_a_table","Image_URL","Favicon","Review_URL","Facebook_URL","Linkedin_URL","Twitter_URL","Instagram_URL","Youtube_URL","Meta_Description","Meta_Keywords","Uuid","Accessibility","Amenities","Service_options","Payments","Offerings","Crowd","Planning","From_the_business","Recycling"
"1514","club in mumbai","Club Playground","Playground  Evergreen Building  Amardeep hotel  A  Rd No. 3  Khar  Ram Krishna Nagar  Khar West  Mumbai  Maharashtra 400052","Playground","Mumbai","400052","Evergreen Building  Amardeep hotel","Maharashtra","IN","Asia/Calcutta"," ","क्लब प्लेग्राउंड"," "," "," ",," "," ",,,"Playground","Disco club","Yes","0","0"," ","open","Wednesday, Closed; Thursday, Closed; Friday, 8:30 am-1:30 am; Saturday, 8:30 am-1:30 am; Sunday, Closed; Monday, Closed; Tuesday, Closed; ","8:30 am-1:30 am","Closed","Closed","Closed","Closed","Closed","8:30 am-1:30 am","Lat 19.071287899999998","Lng 72.8398835","19.071287899999998,72.8398835","7JFJ3RCQ+GX6","ChIJIxk5C7fJ5zsRAivZcgcygrQ"," ","https://www.google.com/maps/place/?q=place_id:ChIJIxk5C7fJ5zsRAivZcgcygrQ","13007013681372408578","https://www.google.com/search?kgmid=/g/11vc0sjpns","/g/11vc0sjpns"," "," "," "," "," "," "," "," "," "," "," ","0ahUKEwiqg-2A_dKOAxUtR2wGHVmuAiAQ8BcI2gIoDw",,,,,,,,,
"1515","club in mumbai","Soccer Club de Mumbai","St.Anthony's Homes Co-operative Society Ground  St Anthony's Rd  Chembur  Mumbai  Maharashtra 400071","St.Anthony's Homes Co-operative Society Ground","Mumbai","400071","St Anthony's Rd","Maharashtra","IN","Asia/Calcutta"," ","सॉकर क्लब दे मुंबई"," "," ","07021928818","070219 28818","+917021928824","soccerclubdemumbai@gmail.com","http://soccerclubdemumbai.com/","soccerclubdemumbai.com","Soccer club"," ","Yes","140","5"," ","open","Wednesday, 6-7:30 pm; Thursday, 6-7:30 pm; Friday, Closed; Saturday, Closed; Sunday, Closed; Monday, 6-7:30 pm; Tuesday, 6-7:30 pm; ","Closed","Closed","6-7:30 pm","6-7:30 pm","6-7:30 pm","6-7:30 pm","Closed","Lat 19.0554484","Lng 72.902456","19.0554484,72.902456","7JFJ3W42+5XG","ChIJdYP9p6zF5zsRO4QxjMDW_zk"," ","https://www.google.com/maps/place/?q=place_id:ChIJdYP9p6zF5zsRO4QxjMDW_zk","4179295101697229883","https://www.google.com/search?kgmid=/g/11hy9hqpt9","/g/11hy9hqpt9"," "," ","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://soccerclubdemumbai.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJdYP9p6zF5zsRO4QxjMDW_zk&q=club+in+mumbai&authuser=0&hl=en&gl=IN","http://facebook.com/soccerclubdemumbai/"," ","https://twitter.com/soccerclubde_mu","https://www.instagram.com/soccerclubdemumbai/",,"Elite Football Coaching In Mumbai,Contact Us.We aim to introduce soccer to young players of all ages and unlock their greatest potential within the game and in life so that we become better individuals.Servicios: Chembur,Mulund,Kurla,Wadala","Come, Grow., Learn., Stay, to","0ahUKEwiqg-2A_dKOAxUtR2wGHVmuAiAQ8BcI-QIoEA",,"Restroom",,,,,,,
"1516","club in mumbai","True Tramm Trunk BKC","G2-B  Ground Floor  Trade Centre Bkc  opposite MTNL  G Block  MMRDA Area  Bandra Kurla Complex  Bandra East  Mumbai  Maharashtra 400051","G2-B  Ground Floor","Mumbai","400051","Trade Centre Bkc","Maharashtra","IN","Asia/Calcutta","₹₹₹","ट्रू ट्राम ट्रंक बीकेसी","Eclectic bar bites, beer & cocktails on offer in a breezy, boho-chic venue with outdoor seating.","Hip venue for cocktails & global fare","08976742628","089767 42628",,,"https://www.instagram.com/truetrammtrunkbkc","instagram.com","Lounge","Bar","Yes","6744","4.2","Hip venue for cocktails & global fare","open","Wednesday, 12 pm-1:30 am; Thursday, 12 pm-1:30 am; Friday, 12 pm-1:30 am; Saturday, 12 pm-1:30 am; Sunday, 12 pm-1:30 am; Monday, 12 pm-1:30 am; Tuesday, 12 pm-1:30 am; ","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","Lat 19.0727556","Lng 72.8711671","19.0727556,72.8711671","7JFJ3VFC+4F3","ChIJWdw8iu3I5zsRk3p59YTdif8","https://www.zomato.com/mumbai/true-tramm-trunk-bandra-kurla-complex/book?utm_source=rwg","https://www.google.com/maps/place/?q=place_id:ChIJWdw8iu3I5zsRk3p59YTdif8","18413492114604784275","https://www.google.com/search?kgmid=/g/11fx8c0nhz","/g/11fx8c0nhz","https://www.google.com/maps/reserve/v/dine/c/Xyqzjsk9cEk?source=pa&opi=79508299&hl=en-IN&gei=3tSAaKqcC62OseMP2dyKgAI"," ","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.instagram.com/truetrammtrunkbkc&size=48","https://search.google.com/local/reviews?placeid=ChIJWdw8iu3I5zsRk3p59YTdif8&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," ",,,"2,973 followers, 7 following, 404 posts – True Tramm Trunk BKC (@truetrammtrunkbkc) on Instagram: ""Eclectic bar bites, beer & cocktails on offer in a breezy, boho-chic venue with outdoor seating.ALL DAY - 12PM TO 1 AM#T3BKC - 8976742628/29""",,"0ahUKEwiqg-2A_dKOAxUtR2wGHVmuAiAQ8BcIoAMoEQ","Wheelchair-accessible toilet | Wheelchair-accessible entrance","Restroom","Outdoor seating | Delivery | Drive-through | On-site services | Takeaway | Dine-in","Credit cards | Debit cards | NFC mobile payments | Credit cards","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Happy-hour drinks | Happy-hour food | Spirits | Wine","Groups | Tourists","Accepts reservations",,
"1517","club in mumbai","Vijay Club","2RFP+3G9  HM Patil Road  Gome's Wadi  Dadar West  Dadar  Mumbai  Maharashtra 400028","2RFP+3G9","Mumbai","400028","HM Patil Road","Maharashtra","IN","Asia/Calcutta"," ","विजय क्लब"," "," "," ",," "," ",,,"Club"," ","No","29","4.3"," ","open"," ",,,,,,,,"Lat 19.022674","Lng 72.8363523","19.022674,72.8363523","7JFJ2RFP+3G9","ChIJvfWUm8XO5zsRTbgeocEmJys"," ","https://www.google.com/maps/place/?q=place_id:ChIJvfWUm8XO5zsRTbgeocEmJys","3109496680796305485","https://www.google.com/search?kgmid=/g/1tk_mrgj","/g/1tk_mrgj"," "," "," ","https://search.google.com/local/reviews?placeid=ChIJvfWUm8XO5zsRTbgeocEmJys&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwiqg-2A_dKOAxUtR2wGHVmuAiAQ8BcI0wMoEg",,,,,,,,,
"1518","club in mumbai","YOUnion Mumbai","Kamala Mills Compound  Near Radio Mirchi Office  Lower Parel  Mumbai  Maharashtra 400013","Kamala Mills Compound","Mumbai","400013","Near Radio Mirchi Office","Maharashtra","IN","Asia/Calcutta"," ","यौनिओं मुम्बई","Hip, vibrant restaurant dishing up international cuisine, plus creative cocktails & shots.","Trendy global eatery with cocktails","08433942801","084339 42801",,,"https://www.facebook.com/YOUnionMumbai/","facebook.com","Bar","Restaurant","Yes","2261","4.2","Trendy global eatery with cocktails","open","Wednesday, 12 pm-1 am; Thursday, 12 pm-1 am; Friday, 12 pm-1 am; Saturday, 12 pm-1 am; Sunday, 12 pm-1 am; Monday, Closed; Tuesday, 12 pm-1 am; ","12 pm-1 am","12 pm-1 am","Closed","12 pm-1 am","12 pm-1 am","12 pm-1 am","12 pm-1 am","Lat 19.0034803","Lng 72.82809499999999","19.0034803,72.82809499999999","7JFJ2R3H+96X","ChIJTwXDp_nP5zsRV5OHpMNyQSE","https://www.swiggy.com/restaurants/younion-kamala-mills-lower-parel-worli-mumbai-331083/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve","https://www.google.com/maps/place/?q=place_id:ChIJTwXDp_nP5zsRV5OHpMNyQSE","2396322661342352215","https://www.google.com/search?kgmid=/g/11hyrm8rrc","/g/11hyrm8rrc","https://www.google.com/maps/reserve/v/dine/c/v8IPwTK7rnw?source=pa&opi=79508299&hl=en-IN&gei=3tSAaKqcC62OseMP2dyKgAI"," ","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.facebook.com/YOUnionMumbai/&size=48","https://search.google.com/local/reviews?placeid=ChIJTwXDp_nP5zsRV5OHpMNyQSE&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," ",,,"YOUnion, Mumbai, मुंबई. 1,750 पसंद · 18,959 यहाँ थे. An all-day bar with 200 unique shots, live Instagram wall and global comfort food",,"0ahUKEwiqg-2A_dKOAxUtR2wGHVmuAiAQ8BcI7AMoEw","Wheelchair-accessible toilet","Bar on site | Restroom","No-contact delivery | Delivery | Takeaway | Dine-in","Credit cards | Debit cards | NFC mobile payments | Credit cards","Alcohol | All you can eat | Beer | Cocktails | Coffee | Halal food | Happy-hour drinks | Late-night food | Quick bite | Small plates | Spirits | Wine | Cuisine | Dishes","Groups | Tourists | University students","Reservations required | Dinner reservations recommended | Accepts reservations | Usually a wait",,
"1519","club in mumbai","Lions Club of Mumbai Chartered","Nirma Plaza  Makwana Rd  Gamdevi  Marol Naka  Andheri East  Mumbai  Maharashtra 400059","Nirma Plaza","Mumbai","400059","Makwana Rd","Maharashtra","IN","Asia/Calcutta"," ","लायंस क्लब ऑफ़ मुंबई चार्टर्ड"," "," "," ",," "," ",,,"Social club"," ","Yes","2","3"," ","open","Wednesday, 9:30 am-6:30 pm; Thursday, 9:30 am-6:30 pm; Friday, 9:30 am-6:30 pm; Saturday, 9:30 am-6:30 pm; Sunday, Closed; Monday, 9:30 am-6:30 pm; Tuesday, 9:30 am-6:30 pm; ","9:30 am-6:30 pm","Closed","9:30 am-6:30 pm","9:30 am-6:30 pm","9:30 am-6:30 pm","9:30 am-6:30 pm","9:30 am-6:30 pm","Lat 19.1096067","Lng 72.8810247","19.1096067,72.8810247","7JFJ4V5J+RCR","ChIJSaRBzB_J5zsRrjEHPSu4Ncw"," ","https://www.google.com/maps/place/?q=place_id:ChIJSaRBzB_J5zsRrjEHPSu4Ncw","14714869853349949870","https://www.google.com/search?kgmid=/g/11q_244c5c","/g/11q_244c5c"," "," "," ","https://search.google.com/local/reviews?placeid=ChIJSaRBzB_J5zsRrjEHPSu4Ncw&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwiqg-2A_dKOAxUtR2wGHVmuAiAQ8BcImQQoFA",,,,,,,,,
"1520","club in mumbai","Rotary Club of Mumbai Ghatkopar","1-2  RN Gandhi Rd  ONGC Colony  Rajawadi Colony  Vidyavihar  Mumbai  Maharashtra 400077","1-2  RN Gandhi Rd","Mumbai","400077","Mumbai  Maharashtra 400077","Maharashtra","IN","Asia/Calcutta"," ","रोटरी क्लब ऑफ मुंबई घाटकोपर"," "," "," ",," "," ",,,"Non-governmental organization","Charity","Yes","102","4.1"," ","open","Wednesday, 9 am-8 pm; Thursday, 9 am-8 pm; Friday, 9 am-8 pm; Saturday, 9 am-8 pm; Sunday, 9 am-8 pm; Monday, 9 am-8 pm; Tuesday, 9 am-8 pm; ","9 am-8 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","Lat 19.0772452","Lng 72.8996998","19.0772452,72.8996998","7JFJ3VGX+VVW","ChIJgWzTJCjG5zsRZM3EguZPV0Y"," ","https://www.google.com/maps/place/?q=place_id:ChIJgWzTJCjG5zsRZM3EguZPV0Y","5068607757083790692","https://www.google.com/search?kgmid=/g/1vg6s60w","/g/1vg6s60w"," "," "," ","https://search.google.com/local/reviews?placeid=ChIJgWzTJCjG5zsRZM3EguZPV0Y&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwiqg-2A_dKOAxUtR2wGHVmuAiAQ8BcIugQoFQ","Wheelchair-accessible car park | Wheelchair-accessible entrance",,,,,,,,
"1521","club in mumbai","PPKDHBC","23  Manmala Tank Rd  Mahim United Industrial Estate  Mahim  Mumbai  Maharashtra 400016","23  Manmala Tank Rd","Mumbai","400016","Mumbai  Maharashtra 400016","Maharashtra","IN","Asia/Calcutta"," ","प्प्क्ध्ब्क"," "," "," ",," "," ",,,"Night club"," ","No","4","4.8"," ","open","Wednesday, Closed; Thursday, Closed; Friday, 8 pm-4 am; Saturday, 8 pm-4 am; Sunday, Closed; Monday, Closed; Tuesday, Closed; ","8 pm-4 am","Closed","Closed","Closed","Closed","Closed","8 pm-4 am","Lat 19.0302276","Lng 72.84596379999999","19.0302276,72.84596379999999","7JFJ2RJW+39W","ChIJNaGarmrP5zsRA4_3dBLkTF8"," ","https://www.google.com/maps/place/?q=place_id:ChIJNaGarmrP5zsRA4_3dBLkTF8","6867114299756089091","https://www.google.com/search?kgmid=/g/11gk8yh4sj","/g/11gk8yh4sj"," "," "," ","https://search.google.com/local/reviews?placeid=ChIJNaGarmrP5zsRA4_3dBLkTF8&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwiqg-2A_dKOAxUtR2wGHVmuAiAQ8BcI2gQoFg",,"Restroom","Dine-in",,"Food","Groups",,,
"1522","club in mumbai","Hitchki  BKC","FIFC Building  Plot No. C- 54 & 55  Bandra Kurla Complex Rd  G Block  Bandra Kurla Complex  Bandra East  Mumbai  Maharashtra 400051","FIFC Building","Mumbai","400051","Plot No. C- 54 & 55  Bandra Kurla Complex Rd","Maharashtra","IN","Asia/Calcutta","₹₹₹","हिचकी"," "," ","08655911384","086559 11384","+912268464747 | +918291788008 | +912262448138 | +918291932808 | +97145877189","franchise@mirahhospitality.com | franchise@hitchki.co","https://www.hitchki.co/","hitchki.co","Indian restaurant","Bar","Yes","8925","4.3","Brunch","open","Wednesday, 12 pm-1:30 am; Thursday, 12 pm-1:30 am; Friday, 12 pm-1:30 am; Saturday, 12 pm-1:30 am; Sunday, 12 pm-1:30 am; Monday, 12 pm-1:30 am; Tuesday, 12 pm-1:30 am; ","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","Lat 19.069591","Lng 72.86985179999999","19.069591,72.86985179999999","7JFJ3V99+RWQ","ChIJJTqJLuzI5zsRf9hb15QGII8","https://www.zomato.com/mumbai/hitchki-bandra-kurla-complex/book?utm_source=rwg","https://www.google.com/maps/place/?q=place_id:ChIJJTqJLuzI5zsRf9hb15QGII8","10313250383016482943","https://www.google.com/search?kgmid=/g/11fzdml48n","/g/11fzdml48n","https://www.google.com/maps/reserve/v/dine/c/0ewUURJcit0?source=pa&opi=79508299&hl=en-IN&gei=3tSAaKqcC62OseMP2dyKgAI"," ","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.hitchki.co/&size=48","https://search.google.com/local/reviews?placeid=ChIJJTqJLuzI5zsRf9hb15QGII8&q=club+in+mumbai&authuser=0&hl=en&gl=IN","https://www.facebook.com/hitchkiindia/"," "," ","https://www.instagram.com/hitchkiindia/",,,,"0ahUKEwiqg-2A_dKOAxUtR2wGHVmuAiAQ8BcI-wQoFw","Wheelchair-accessible entrance | Wheelchair-accessible seating | Wheelchair-accessible toilet","Bar on site | Restroom","No-contact delivery | Delivery | On-site services | Takeaway | Dine-in","Credit cards | Debit cards | NFC mobile payments | Credit cards","Alcohol | Beer | Cocktails | Coffee | Halal food | Happy-hour drinks | Happy-hour food | Late-night food | Private dining room | Quick bite | Small plates | Spirits | Vegan options | Vegetarian options | Wine | Cuisine","Groups | Tourists | University students","Brunch reservations recommended | Lunch reservations recommended | Reservations required | Dinner reservations recommended | Accepts reservations | Usually a wait",,
"1523","club in mumbai","Rotary Club Of Bombay","2R29+WXW  Bhagoji Waghmare Marg  Ambedkar Nagar Colony  BDD Chawls Worli  Worli  Mumbai  Maharashtra 400018","2R29+WXW","Mumbai","400018","Bhagoji Waghmare Marg","Maharashtra","IN","Asia/Calcutta"," ","रोटरी क्लब ऑफ बॉम्बे"," "," ","09820030287","098200 30287",,"viraf@onlinesystems.in","http://rotaryclubofbombay.org/","rotaryclubofbombay.org","Youth club"," ","No","28","3.9"," ","open","Wednesday, 10:30 am-9:30 pm; Thursday, 10:30 am-9:30 pm; Friday, 10:30 am-9:30 pm; Saturday, Closed; Sunday, Closed; Monday, 10:30 am-9:30 pm; Tuesday, 10:30 am-9:30 pm; ","Closed","Closed","10:30 am-9:30 pm","10:30 am-9:30 pm","10:30 am-9:30 pm","10:30 am-9:30 pm","10:30 am-9:30 pm","Lat 19.0023676","Lng 72.81996389999999","19.0023676,72.81996389999999","7JFJ2R29+WXW","ChIJOaYVDJHO5zsRAwsmc3mGkBo"," ","https://www.google.com/maps/place/?q=place_id:ChIJOaYVDJHO5zsRAwsmc3mGkBo","1914177697813498627","https://www.google.com/search?kgmid=/g/1ptzfd98p","/g/1ptzfd98p"," "," ","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://rotaryclubofbombay.org/&size=48","https://search.google.com/local/reviews?placeid=ChIJOaYVDJHO5zsRAwsmc3mGkBo&q=club+in+mumbai&authuser=0&hl=en&gl=IN","https://www.facebook.com/rcb1929","https://www.linkedin.com/in/rotary-club-of-bombay-620a68169/?originalSubdomain=in","https://twitter.com/rcb1929","https://www.instagram.com/rcb1929/","https://www.youtube.com/channel/UCxM3tJc78ysiMlT4tYeBQ1w",,,"0ahUKEwiqg-2A_dKOAxUtR2wGHVmuAiAQ8BcIrAUoGA",,,,,,,,,
"1524","club in mumbai","True Tramm Trunk","First floor  VL Mehta Road  J.V.P.D. Scheme  Next to Options Showroom  Juhu  Mumbai  Maharashtra 400049","First floor  VL Mehta Road  J.V.P.D. Scheme","Mumbai","400049","Next to Options Showroom","Maharashtra","IN","Asia/Calcutta","₹₹₹","ट्रू ट्राम ट्रंक"," "," ","08976742620","089767 42620","+918976742620",,"https://www.zomato.com/mumbai/true-tramm-trunk-vile-parle-west","zomato.com","Bar","Live music bar","Yes","5029","4.2"," ","open","Wednesday, 5 pm-1:30 am; Thursday, 5 pm-1:30 am; Friday, 5 pm-1:30 am; Saturday, 5 pm-1:30 am; Sunday, 5 pm-1:30 am; Monday, 5 pm-1:30 am; Tuesday, 5 pm-1:30 am; ","5 pm-1:30 am","5 pm-1:30 am","5 pm-1:30 am","5 pm-1:30 am","5 pm-1:30 am","5 pm-1:30 am","5 pm-1:30 am","Lat 19.103548399999998","Lng 72.83131689999999","19.103548399999998,72.83131689999999","7JFJ4R3J+CG8","ChIJWyXBY7_J5zsRoHO6zIKA-1w","https://www.zomato.com/mumbai/true-tramm-trunk-vile-parle-west/book?utm_source=rwg","https://www.google.com/maps/place/?q=place_id:ChIJWyXBY7_J5zsRoHO6zIKA-1w","6700090169912619936","https://www.google.com/search?kgmid=/g/11ckgvc361","/g/11ckgvc361"," "," ","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.zomato.com/mumbai/true-tramm-trunk-vile-parle-west&size=48","https://search.google.com/local/reviews?placeid=ChIJWyXBY7_J5zsRoHO6zIKA-1w&q=club+in+mumbai&authuser=0&hl=en&gl=IN","https://www.facebook.com/zomato","https://in.linkedin.com/company/zomato","https://twitter.com/zomato","https://www.instagram.com/zomato/","https://www.youtube.com/zomato","True Tramm Trunk Mumbai, Vile Parle West; View reviews, menu, contact, location, and more for True Tramm Trunk Restaurant.",,"0ahUKEwiqg-2A_dKOAxUtR2wGHVmuAiAQ8BcI1AUoGQ","Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating","Restroom","Outdoor seating | No-contact delivery | Delivery | On-site services | Takeaway | Dine-in","Credit cards | Debit cards | NFC mobile payments | Credit cards","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Happy-hour drinks | Happy-hour food | Spirits | Wine","Groups | Tourists","Accepts reservations",,
"1525","club in mumbai","Badmaash Company Bar","Sion - Trombay Rd  next to R.K.Studio  Union Park  Chembur  Mumbai  Maharashtra 400071","Sion - Trombay Rd","Mumbai","400071","next to R.K.Studio","Maharashtra","IN","Asia/Calcutta","₹₹₹","बदमाश कंपनी बार"," "," ","09355880044","093558 80044"," "," ",,,"Night club","Bar & grill","Yes","3938","4.2"," ","open","Wednesday, 12 pm-1:30 am; Thursday, 12 pm-1:30 am; Friday, 12 pm-1:30 am; Saturday, 12 pm-1:30 am; Sunday, 12 pm-1:30 am; Monday, 12 pm-1:30 am; Tuesday, 12 pm-1:30 am; ","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","Lat 19.0465821","Lng 72.9080827","19.0465821,72.9080827","7JFJ2WW5+J6P","ChIJJQGqZgbG5zsRySN99GGI5V8","https://www.swiggy.com/restaurants/badmaash-company-chembur-andheri-west-mumbai-838753/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve","https://www.google.com/maps/place/?q=place_id:ChIJJQGqZgbG5zsRySN99GGI5V8","6910079157564941257","https://www.google.com/search?kgmid=/g/11g02v_zsj","/g/11g02v_zsj","https://www.google.com/maps/reserve/v/dine/c/ZS0Jft-Whwo?source=pa&opi=79508299&hl=en-IN&gei=8tSAaO6pEd-6seMPuM-G8A4","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICKhMrMTg"," ","https://search.google.com/local/reviews?placeid=ChIJJQGqZgbG5zsRySN99GGI5V8&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwju6reK_dKOAxVfXWwGHbinAe4Q8BcICygG","Wheelchair-accessible car park | Wheelchair-accessible entrance","Restroom","Outdoor seating | No-contact delivery | Delivery | Takeaway | Dine-in","Credit cards | NFC mobile payments","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Happy-hour drinks | Spirits | Wine | Cuisine | Dishes","Groups | Tourists","Accepts reservations",,
"1526","club in mumbai","Skyhigh - The Rooftop Lounge","Rooftop  Building No. 11  Fortune Square  Motilal Nehru Nagar  Kolivery Village  MMRDA Area  Bandra Kurla Complex  Bandra East  Mumbai  Maharashtra 400051","Rooftop  Building No. 11","Mumbai","400051","Fortune Square","Maharashtra","IN","Asia/Calcutta"," ","स्काईएचआईजीएच - द रूफटॉप लौंगे"," "," "," ",," "," ",,,"Lounge"," ","Yes","46","4.6"," ","open","Wednesday, 4 pm-1:30 am; Thursday, 4 pm-1:30 am; Friday, 4 pm-1:30 am; Saturday, 4 pm-1:30 am; Sunday, 4:30 pm-2 am; Monday, 4 pm-1:30 am; Tuesday, 4 pm-2:30 am; ","4 pm-1:30 am","4:30 pm-2 am","4 pm-1:30 am","4 pm-2:30 am","4 pm-1:30 am","4 pm-1:30 am","4 pm-1:30 am","Lat 19.071669999999997","Lng 72.86918969999999","19.071669999999997,72.86918969999999","7JFJ3VC9+MM8","ChIJ4cBs9MfJ5zsRlU9u8AFfrM0"," ","https://www.google.com/maps/place/?q=place_id:ChIJ4cBs9MfJ5zsRlU9u8AFfrM0","14820324935702826901","https://www.google.com/search?kgmid=/g/11pv7nwkdv","/g/11pv7nwkdv"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIC-zIXmew"," ","https://search.google.com/local/reviews?placeid=ChIJ4cBs9MfJ5zsRlU9u8AFfrM0&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwju6reK_dKOAxVfXWwGHbinAe4Q8BcIYSgH","Assistive hearing loop | Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating | Wheelchair-accessible toilet","Restroom | Wi-Fi | Wi-Fi","Outdoor seating | Dine-in","Cash only | Google Pay","Dancing | Food | Happy-hour food","LGBTQ+ friendly","Reservations required | Accepts reservations",,
"1527","club in mumbai","Dream Sports Club","ground floor  Building No 11  Dream sports club  Maharashtra Nagar  Mankhurd  Mumbai  Maharashtra 400088","ground floor  Building No 11","Mumbai","400088","Dream sports club","Maharashtra","IN","Asia/Calcutta"," ","ड्रीम स्पोर्ट्स क्लब"," "," ","08286100427","082861 00427"," "," ",,,"Athletic Sports Club"," ","Yes","162","4.8"," ","open","Wednesday, 6 am-10 pm; Thursday, 6 am-10 pm; Friday, 6 am-10 pm; Saturday, 6 am-10 pm; Sunday, 6 am-10 pm; Monday, 6 am-10 pm; Tuesday, 6 am-10 pm; ","6 am-10 pm","6 am-10 pm","6 am-10 pm","6 am-10 pm","6 am-10 pm","6 am-10 pm","6 am-10 pm","Lat 19.050373399999998","Lng 72.938732","19.050373399999998,72.938732","7JFJ3W2Q+4FX","ChIJ5Q3DNSzH5zsR_Y0HtTc9HYI"," ","https://www.google.com/maps/place/?q=place_id:ChIJ5Q3DNSzH5zsR_Y0HtTc9HYI","9375717308724907517","https://www.google.com/search?kgmid=/g/11gh_n974s","/g/11gh_n974s"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICksdqlWQ"," ","https://search.google.com/local/reviews?placeid=ChIJ5Q3DNSzH5zsR_Y0HtTc9HYI&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwju6reK_dKOAxVfXWwGHbinAe4Q8BcIjAEoCA","Wheelchair-accessible car park | Wheelchair-accessible entrance","Gender-neutral toilets | Restroom | Wi-Fi | Swimming pool",,"Google Pay",,,,,
