"id","Keyword","Name","Full_Address","Street_Address","City","Zip","Municipality","State","Country","Timezone","Sub_Title","Phone_1","Phone_Standard_format","Phone_From_WEBSITE","Email_From_WEBSITE","Website","Domain","First_category","Second_category","Claimed_google_my_business","Reviews_count","Average_rating","Business_Status","Hours","Saturday","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Latitude","Longitude","Coordinates","Plus_Code","Place_ID","GMB_URL","CID","Google_Knowledge_URL","Kgmid","Image_URL","Favicon","Review_URL","Facebook_URL","Twitter_URL","Instagram_URL","Youtube_URL","Meta_Description","Meta_Keywords","Uuid","Service_options","Payments","Offerings","Planning","Amenities","Accessibility","Crowd","Recycling","From_the_business"
"1373","clothing in gujarat","Kapada   man’s clothing store","National highway  Diu road  Kesariya  Gujarat 362560","National highway","Kesariya","362560","Kesariya  Gujarat 362560","Gujarat","IN","Asia/Calcutta"," ","07265048151","072650 48151"," "," ",,,"Clothing store"," ","Yes","0","0","open","Wednesday, 9 am-10 pm; Thursday, 9 am-10 pm; Friday, 9 am-10 pm; Saturday, 9 am-10 pm; Sunday, 9 am-5 pm; Monday, 9 am-10 pm; Tuesday, 9 am-10 pm; ","9 am-10 pm","9 am-5 pm","9 am-10 pm","9 am-10 pm","9 am-10 pm","9 am-10 pm","9 am-10 pm","Lat 20.805953199999998","Lng 70.9400587","20.805953199999998,70.9400587","7JGGRW4R+92M","ChIJp9FKOQDj4jsRQtPMyCIKI3M","https://www.google.com/maps/place/?q=place_id:ChIJp9FKOQDj4jsRQtPMyCIKI3M","8296486083060618050","https://www.google.com/search?kgmid=/g/11v_4bfmrx","/g/11v_4bfmrx","https://lh5.googleusercontent.com/p/AF1QipMAK617Q1fTlUQ71ZvbfIFl0q6bElTWLrFxkcA8"," "," "," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcIlAIoDg",,,,"Quick visit",,,,,
"1374","clothing in gujarat","STS CLOTHES","Madina Masjid  Near  Mogal Fariyu  Lakhapur  Gujarat 370410","Madina Masjid","Lakhapur","370410","Lakhapur  Gujarat 370410","Gujarat","IN","Asia/Calcutta"," ","06351353783","063513 53783"," "," ",,,"Women's clothing store"," ","Yes","0","0","open"," ",,,,,,,,"Lat 22.9399279","Lng 69.7247507","22.9399279,69.7247507","7JJFWPQF+XWC","ChIJQfUWNEXXUDkR7-ITHXfgHSg","https://www.google.com/maps/place/?q=place_id:ChIJQfUWNEXXUDkR7-ITHXfgHSg","2890713338035299055","https://www.google.com/search?kgmid=/g/11ydwwknp5","/g/11ydwwknp5"," "," "," "," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcIuQIoDw",,,"Women's clothing",,,,,,
"1375","clothing in gujarat","Navkar readymade showroom","road  near Bharat petrol pump  Shiracha  Kandagara Mota  Gujarat 370435","road","Shiracha, Kandagara Mota","370435","Shiracha  Kandagara Mota  Gujarat 370435","Gujarat","IN","Asia/Calcutta"," ","09833170026","098331 70026"," "," ",,,"Men's clothing store"," ","Yes","0","0","open","Wednesday, 9 am-10 pm; Thursday, 9 am-10 pm; Friday, 9 am-10 pm; Saturday, 9 am-10 pm; Sunday, 9 am-10 pm; Monday, 9 am-10 pm; Tuesday, 9 am-10 pm; ","9 am-10 pm","9 am-10 pm","9 am-10 pm","9 am-10 pm","9 am-10 pm","9 am-10 pm","9 am-10 pm","Lat 22.843094","Lng 69.5276018","22.843094,69.5276018","7JJFRGVH+62Q","ChIJLZ-s8JctUTkRjgVfm8LpfAY","https://www.google.com/maps/place/?q=place_id:ChIJLZ-s8JctUTkRjgVfm8LpfAY","467505483379312014","https://www.google.com/search?kgmid=/g/11x6ph_v6b","/g/11x6ph_v6b","https://lh5.googleusercontent.com/p/AF1QipOf6FxHw4Sl6eaU7NYzPhubNVuO9_dgeqETMHKf"," "," "," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcI0AIoEA","In-store pick-up | In-store shopping","Cash only | Google Pay | Credit cards","Men's clothing",,,,"LGBTQ+ friendly",,
"1376","clothing in gujarat","Clothing shop","GJ6Q+5M9  Chikda  Gujarat 392020","GJ6Q+5M9","Chikda"," ","Chikda  Gujarat 392020","Gujarat","IN","Asia/Calcutta"," "," ",," "," ",,,"Clothing store"," ","No","0","0","open"," ",,,,,,,,"Lat 21.510420999999997","Lng 73.6392351","21.510420999999997,73.6392351","7JHMGJ6Q+5M9","ChIJsR5gFgDn3zsRp7Z1IcwrZTU","https://www.google.com/maps/place/?q=place_id:ChIJsR5gFgDn3zsRp7Z1IcwrZTU","3847529612392642215","https://www.google.com/search?kgmid=/g/11yd8tmpvj","/g/11yd8tmpvj","https://lh5.googleusercontent.com/p/b3Pvl1kcBMgKPNadTRTnag"," "," "," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcI9wIoEQ",,,,,,,,,
"1377","clothing in gujarat","નવકાર એમ્પોરીયમ ગાંઘી શેઠ","R7XR+WWC  Kanadar  Virpur  Gujarat 383246","R7XR+WWC","Kanadar, Virpur"," ","Kanadar  Virpur  Gujarat 383246","Gujarat","IN","Asia/Calcutta"," "," ",," "," ",,,"Clothing store"," ","No","1","5","open","Wednesday, 6:30 am-8:30 pm; Thursday, 6:30 am-8:30 pm; Friday, 6:30 am-8:30 pm; Saturday, 6:30 am-8:30 pm; Sunday, 6:30 am-8:30 pm; Monday, 6:30 am-8:30 pm; Tuesday, 6:30 am-8:30 pm; ","6:30 am-8:30 pm","6:30 am-8:30 pm","6:30 am-8:30 pm","6:30 am-8:30 pm","6:30 am-8:30 pm","6:30 am-8:30 pm","6:30 am-8:30 pm","Lat 23.849805099999998","Lng 73.2922604","23.849805099999998,73.2922604","7JMMR7XR+WWC","ChIJv3_XYACFXTkR6bhfvjzcr-4","https://www.google.com/maps/place/?q=place_id:ChIJv3_XYACFXTkR6bhfvjzcr-4","17199207655401306345","https://www.google.com/search?kgmid=/g/11vy7lwhjb","/g/11vy7lwhjb","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDLwtz2OQ"," ","https://search.google.com/local/reviews?placeid=ChIJv3_XYACFXTkR6bhfvjzcr-4&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcIjAMoEg",,,,"Quick visit",,,,,
"1378","clothing in gujarat","MAKARNIKIDSWEAR","6673+FP9  GJ SH 88  Uchharel  Gujarat 394355","6673+FP9","Uchharel","394355","Uchharel  Gujarat 394355","Gujarat","IN","Asia/Calcutta"," "," ",," "," ",,,"Clothing store"," ","No","0","0","open","Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Lat 21.2137071","Lng 73.20453169999999","21.2137071,73.20453169999999","7JHM6673+FRM","ChIJzyUMOABv4DsRBb-Laal5uRU","https://www.google.com/maps/place/?q=place_id:ChIJzyUMOABv4DsRBb-Laal5uRU","1565416114015158021","https://www.google.com/search?kgmid=/g/11y48c9ng5","/g/11y48c9ng5","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICr5oiTRw"," "," "," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcIrQMoEw",,,,"Quick visit",,,,,
"1379","clothing in gujarat","Gujrat Suit Sale","Shop No.C 31  32  Arya Samaj Rd  Block C  Uttam Nagar  New Delhi  Delhi  110059","Shop No.C 31","New Delhi, Delhi","110059","32  Arya Samaj Rd","Delhi","IN","Asia/Calcutta","गुजरात सूट सेल","08882092660","088820 92660"," "," ",,,"Women's clothing store"," ","No","5","3.4","open","Wednesday, 10 am-10 pm; Thursday, 10 am-10 pm; Friday, 10 am-10 pm; Saturday, 10 am-6 pm; Sunday, 10 am-10 pm; Monday, 10 am-10 pm; Tuesday, 10 am-10 pm; ","10 am-6 pm","10 am-10 pm","10 am-10 pm","10 am-10 pm","10 am-10 pm","10 am-10 pm","10 am-10 pm","Lat 28.621146399999997","Lng 77.0599525","28.621146399999997,77.0599525","7JWVJ3C5+FX4","ChIJ3RggyNkEDTkRUhuB0EYMm4w","https://www.google.com/maps/place/?q=place_id:ChIJ3RggyNkEDTkRUhuB0EYMm4w","10131705284985428818","https://www.google.com/search?kgmid=/g/11pzryyqpg","/g/11pzryyqpg","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDOkbf6LA"," ","https://search.google.com/local/reviews?placeid=ChIJ3RggyNkEDTkRUhuB0EYMm4w&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcIzgMoFA",,"Debit cards | Credit cards","Women's clothing","Quick visit",,,,,
"1380","clothing in gujarat","Rohini Readymade Stores","Bhargav Rd  opposite Bhumi Society  Saijpur Bogha  Ahmedabad  Gujarat 382340","Bhargav Rd","Ahmedabad","382340","opposite Bhumi Society","Gujarat","IN","Asia/Calcutta","રોહિણી રેડીમાડે સ્ટોર્સ","09712393877","097123 93877"," "," ",,,"Clothing store"," ","Yes","1","5","open","Wednesday, 9 am-1 pm | 4-10 pm; Thursday, 9 am-1 pm | 4-10 pm; Friday, 9 am-1 pm | 4-10 pm; Saturday, 9 am-1 pm | 4-10 pm; Sunday, 9 am-1 pm | 4-10 pm; Monday, 9 am-1 pm | 4-10 pm; Tuesday, 9 am-1 pm | 4-10 pm; ","9 am-1 pm | 4-10 pm","9 am-1 pm | 4-10 pm","9 am-1 pm | 4-10 pm","9 am-1 pm | 4-10 pm","9 am-1 pm | 4-10 pm","9 am-1 pm | 4-10 pm","9 am-1 pm | 4-10 pm","Lat 23.066965699999997","Lng 72.6333776","23.066965699999997,72.6333776","7JMJ3J8M+Q9J","ChIJy_OBhrSGXjkR0Q3wBkaCEnM","https://www.google.com/maps/place/?q=place_id:ChIJy_OBhrSGXjkR0Q3wBkaCEnM","8291833101218221521","https://www.google.com/search?kgmid=/g/1yfprtz8m","/g/1yfprtz8m","https://lh5.googleusercontent.com/p/T7NsW6QnyjIAAAQJOGyBUQ"," ","https://search.google.com/local/reviews?placeid=ChIJy_OBhrSGXjkR0Q3wBkaCEnM&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcI-QMoFQ",,,,"Quick visit",,,,,
"1381","clothing in gujarat","The Vansh Selection","alif complex  Ilol tanki  opposite amin nasta house  Ilol  383220","alif complex","Ilol","383220","Ilol tanki","Gujarat","IN","Asia/Calcutta"," ","09104584421","091045 84421"," "," ",,,"Clothing store"," ","Yes","0","0","open","Wednesday, 8 am-9 pm; Thursday, 8 am-9 pm; Friday, 8 am-9 pm; Saturday, 8 am-9 pm; Sunday, 8 am-9 pm; Monday, 8 am-9 pm; Tuesday, 8 am-9 pm; ","8 am-9 pm","8 am-9 pm","8 am-9 pm","8 am-9 pm","8 am-9 pm","8 am-9 pm","8 am-9 pm","Lat 23.6476851","Lng 72.8970598","23.6476851,72.8970598","7JMJJVXW+3RF","ChIJY-xLXAC3XTkRnYq8IvYsbTw","https://www.google.com/maps/place/?q=place_id:ChIJY-xLXAC3XTkRnYq8IvYsbTw","4354185850393496221","https://www.google.com/search?kgmid=/g/11wfvkhsxp","/g/11wfvkhsxp","https://lh5.googleusercontent.com/p/b8NtScVbaY3i_05Opd7oDQ"," "," "," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcIowQoFg",,,,"Quick visit",,,,,
"1382","clothing in gujarat","BAHURANI FASHION","Shop No 1  Dhalvas Market  Road  near Baradpura  near Delhi Gate  Palliviya Nagar  Parshvanath Nagar  Palanpur  Gujarat 385001","Shop No 1","Palanpur","385001","Dhalvas Market","Gujarat","IN","Asia/Calcutta","બહુરાની ફેશન","09601806554","096018 06554"," "," ",,,"Clothing store"," ","Yes","1","3","open","Wednesday, 9:30 am-8:30 pm; Thursday, 9:30 am-8:30 pm; Friday, 9:30 am-8:30 pm; Saturday, 9:30 am-8:30 pm; Sunday, 10 am-6 pm; Monday, 9:30 am-8:30 pm; Tuesday, 9:30 am-8:30 pm; ","9:30 am-8:30 pm","10 am-6 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","Lat 24.1732595","Lng 72.4386394","24.1732595,72.4386394","7JPJ5CFQ+8F2","ChIJLazZxkLpXDkRTdTXb1BRfBw","https://www.google.com/maps/place/?q=place_id:ChIJLazZxkLpXDkRTdTXb1BRfBw","2052604936089752653","https://www.google.com/search?kgmid=/g/11c2nv3f5d","/g/11c2nv3f5d","https://lh5.googleusercontent.com/p/J2A08nsqeetrE3uIfCtLdw"," ","https://search.google.com/local/reviews?placeid=ChIJLazZxkLpXDkRTdTXb1BRfBw&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcIyQQoFw",,,,"Quick visit",,,,,
"1383","clothing in gujarat","નવાગામ એ.વિ.વિ.કા. સ. મંડળી લી.","Navagam  Gujarat 364230"," ","Navagam"," "," ","Gujarat","IN","Asia/Calcutta"," "," ",," "," ",,,"Clothing store"," ","No","0","0","open"," ",,,,,,,,"Lat 21.6390904","Lng 71.7791214","21.6390904,71.7791214","7JHHJQQH+JJQ","ChIJE-qC74moWDkRxR-Tpt6g0s0","https://www.google.com/maps/place/?q=place_id:ChIJE-qC74moWDkRxR-Tpt6g0s0","14831093401022308293","https://www.google.com/search?kgmid=/g/11mdn060fq","/g/11mdn060fq","https://lh5.googleusercontent.com/p/SgB15ffVS-xIq-iWwGDf8g"," "," "," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcI8QQoGA",,,,,,,,,
"1384","clothing in gujarat","ANOKHI FASHION KANJARI","Vahora Society  Station Rd  Kanjari  Gujarat 387325","Vahora Society","Kanjari","387325","Kanjari  Gujarat 387325","Gujarat","IN","Asia/Calcutta"," ","07016218337","070162 18337"," "," ",,,"Youth clothing store"," ","Yes","0","0","open","Wednesday, 8 am-9 pm; Thursday, 8 am-9 pm; Friday, 8 am-9 pm; Saturday, 8 am-9 pm; Sunday, 8 am-9 pm; Monday, 8 am-9 pm; Tuesday, 8 am-9 pm; ","8 am-9 pm","8 am-9 pm","8 am-9 pm","8 am-9 pm","8 am-9 pm","8 am-9 pm","8 am-9 pm","Lat 22.612205","Lng 72.920987","22.612205,72.920987","7JJJJW6C+V9Q","ChIJI0b3E4BPXjkRWQ2MEMEr8gE","https://www.google.com/maps/place/?q=place_id:ChIJI0b3E4BPXjkRWQ2MEMEr8gE","140222646608203097","https://www.google.com/search?kgmid=/g/11n7pn_7k8","/g/11n7pn_7k8","https://lh5.googleusercontent.com/p/AF1QipPZ6HdTp4ggn5oc1paGyRahCm4Uyj3-DprqG1C3"," "," "," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcIhAUoGQ",,"NFC mobile payments",,"Quick visit",,,,,
"1385","clothing in gujarat","shreeji bandhej","50 51  Sahajanand shopping center  opp. Swaminarayan temple  Jawahar chok  Surendranagar  Gujarat 363001","50 51","Surendranagar","363001","Sahajanand shopping center","Gujarat","IN","Asia/Calcutta"," ","08140260303","081402 60303"," "," ",,,"Women's clothing store"," ","Yes","3","5","open","Wednesday, 9 am-8 pm; Thursday, 9 am-8 pm; Friday, 9 am-8 pm; Saturday, 9 am-8 pm; Sunday, 9 am-1:30 pm; Monday, 9 am-8 pm; Tuesday, 9 am-8 pm; ","9 am-8 pm","9 am-1:30 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","Lat 22.7261156","Lng 71.630509","22.7261156,71.630509","7JJHPJGJ+C6R","ChIJt4G0r59BWTkRpvJzzcTVwS4","https://www.google.com/maps/place/?q=place_id:ChIJt4G0r59BWTkRpvJzzcTVwS4","3369209037487076006","https://www.google.com/search?kgmid=/g/11nn40rks0","/g/11nn40rks0","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDu29KXdQ"," ","https://search.google.com/local/reviews?placeid=ChIJt4G0r59BWTkRpvJzzcTVwS4&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwi94dO_-9KOAxXSTGwGHen-Ai8Q8BcICygG","Delivery | In-store pick-up",,"Women's clothing","Quick visit",,,,,
"1387","clothing in gujarat","Hollywood Fashion","Vitthal Press Rd  opp. C N JEWELLERS  Vadipara  Surendranagar  Gujarat 363001","Vitthal Press Rd","Surendranagar","363001","opp. C N JEWELLERS","Gujarat","IN","Asia/Calcutta"," ","09173060002","091730 60002"," "," ",,,"Women's clothing store"," ","Yes","2","4","open","Wednesday, 9:30 am-8:30 pm; Thursday, 9:30 am-8:30 pm; Friday, 9:30 am-8:30 pm; Saturday, 9:30 am-8:30 pm; Sunday, 10 am-2 pm; Monday, 9:30 am-8:30 pm; Tuesday, 9:30 am-8:30 pm; ","9:30 am-8:30 pm","10 am-2 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","Lat 22.7282822","Lng 71.6333926","22.7282822,71.6333926","7JJHPJHM+896","ChIJkdQqY_1BWTkR8zQscJcW3wY","https://www.google.com/maps/place/?q=place_id:ChIJkdQqY_1BWTkR8zQscJcW3wY","495139323711862003","https://www.google.com/search?kgmid=/g/11pd_bbn8d","/g/11pd_bbn8d","https://lh5.googleusercontent.com/p/AF1QipM2jNtoZK-o0cnbQg7lXAY0uWlylGG-nUvAxbNt"," ","https://search.google.com/local/reviews?placeid=ChIJkdQqY_1BWTkR8zQscJcW3wY&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwi94dO_-9KOAxXSTGwGHen-Ai8Q8BcIWCgI","Kerbside pickup | Delivery | In-store pick-up","Cheques | Google Pay | NFC mobile payments","Women's clothing","Appointment required | Quick visit",,,,,
"1389","clothing in gujarat","Swaminarayan Tailors & Dresses","PJGJ+FH4  Javahar Rd  Vadhavan  Surendranagar  Gujarat 363002","PJGJ+FH4","Surendranagar","363002","Javahar Rd","Gujarat","IN","Asia/Calcutta"," ","09898962032","098989 62032"," "," ",,,"Women's clothing store"," ","No","1","5","open","Wednesday, 9:20 am-8:15 pm; Thursday, 9:20 am-8:15 pm; Friday, 9:20 am-8:15 pm; Saturday, 9:20 am-8:15 pm; Sunday, 10 am-12:30 pm; Monday, 9:20 am-8:15 pm; Tuesday, 9:20 am-8:15 pm; ","9:20 am-8:15 pm","10 am-12:30 pm","9:20 am-8:15 pm","9:20 am-8:15 pm","9:20 am-8:15 pm","9:20 am-8:15 pm","9:20 am-8:15 pm","Lat 22.7261307","Lng 71.63145039999999","22.7261307,71.63145039999999","7JJHPJGJ+FH4","ChIJPe7A0wJBWTkReCkQMbvnnas","https://www.google.com/maps/place/?q=place_id:ChIJPe7A0wJBWTkReCkQMbvnnas","12366294942997293432","https://www.google.com/search?kgmid=/g/11dxdljw6_","/g/11dxdljw6_","https://lh5.googleusercontent.com/p/7pA4G3vHXXNreclq3Euh-w"," ","https://search.google.com/local/reviews?placeid=ChIJPe7A0wJBWTkReCkQMbvnnas&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwi94dO_-9KOAxXSTGwGHen-Ai8Q8BcIpgEoCg",,,"Women's clothing","Quick visit",,,,,
"1390","clothing in gujarat","Fashion Hub","Mahalaxmi Complex  3  Javahar Rd  Surendranagar  Gujarat 363002","Mahalaxmi Complex","Surendranagar","363002","3","Gujarat","IN","Asia/Calcutta"," ","09033309123","090333 09123"," "," ",,,"Clothing store"," ","Yes","2","5","open"," ",,,,,,,,"Lat 22.7262816","Lng 71.6343964","22.7262816,71.6343964","7JJHPJGM+GQ6","ChIJw3Q5nrBBWTkRklJg0-heocQ","https://www.google.com/maps/place/?q=place_id:ChIJw3Q5nrBBWTkRklJg0-heocQ","14168710256756019858","https://www.google.com/search?kgmid=/g/11swwwz4wv","/g/11swwwz4wv","https://lh5.googleusercontent.com/p/AF1QipODy3tyOO0Du-2-PEL-jMQEWadFs6kpVn_aZ0FM"," ","https://search.google.com/local/reviews?placeid=ChIJw3Q5nrBBWTkRklJg0-heocQ&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwi94dO_-9KOAxXSTGwGHen-Ai8Q8BcIzwEoCw",,,,"Quick visit",,,,,
"1392","clothing in gujarat","CHAMUNDA SELECTION","Shihanipod wadhwan market  Gujarat 363030","Shihanipod wadhwan market","Surendranagar","363030","Gujarat 363030","Gujarat","IN","Asia/Calcutta"," ","09106744726","091067 44726"," "," ",,,"Men's clothing store"," ","Yes","3","5","open","Wednesday, 9 am-9 pm; Thursday, 9 am-9 pm; Friday, 9 am-9 pm; Saturday, 9 am-9 pm; Sunday, 9 am-9 pm; Monday, 9 am-9 pm; Tuesday, 9 am-9 pm; ","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","Lat 22.7091091","Lng 71.6780259","22.7091091,71.6780259","7JJHPM5H+J6R","ChIJv5f1LwtHWTkRffuAE6P4wcI","https://www.google.com/maps/place/?q=place_id:ChIJv5f1LwtHWTkRffuAE6P4wcI","14033771293153753981","https://www.google.com/search?kgmid=/g/11rnbr_7gv","/g/11rnbr_7gv","https://lh5.googleusercontent.com/p/AF1QipMTVJnQAxWOSinGOGY3_5JsY66RQr9iknVhFvxH"," ","https://search.google.com/local/reviews?placeid=ChIJv5f1LwtHWTkRffuAE6P4wcI&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwi94dO_-9KOAxXSTGwGHen-Ai8Q8BcIhAIoDQ",,,"Men's clothing","Quick visit",,,,,
